id_producto;nombre_producto;categoria;precio_con_iva;stock_disponible
28054;"Aros de Plata 925 Modelo Cadena con Esferas y Varita";"Aros de Plata Largos";6200;71
28051;"Aros de Plata 925 Estilo Argolla Lisa Anudada";"Aros de Plata";5800;32
28048;"Aros de Plata 925 Varita de Circones con Argolla Lisa";"Aro Circón Pegados";3800;1
28046;"Insumos de Plata Cristales Tornasol 4mm";"Insumos de Plata";1000;13
28045;"Insumos de Plata Cristales Tornasol 6mm";"Insumos de Plata";1000;1
28044;"Insumos de Plata Cristales Negros 4mm";"Insumos de Plata";1000;31
28040;"Cadena de Plata 925 Estilo Veneciana con Esferas Lisas 50 cm";"Cadena Esferas";7000;23
28039;"Aros de Plata 925 Diseño Cuadrado Liso";"Aro de Plata Pegados";10500;77
28038;"Aros de Plata 925 Figuras Lisas Semi Círculos";"Aros de Plata";5500;62
28035;"Anillo de Plata 925 Estilo Tradicional Sello Clásico Hombre";"Anillos de Plata Lisa";11100;17
28034;"Anillo de Plata 925 Diseño Nudo con Circones";"Anillo Circón";10000;15
28032;"Anillo de Plata 925 Diseño Cruz de Circones Y Corazón Liso";"Anillo con Micro Circón";4700;40
28030;"Anillo de Plata 925 Estilo Grueso con Circones Rosas y Micro Circones en los Bordes";"Anillo Circón";16200;16
28029;"Anillo de Plata 925 Diseño Gato con Pequeños Circones y Media Luna";"Anillo con Micro Circón";6000;34
28027;"Anillo de Plata 925 Modelo Midi Triple Banda con Corazón";"Anillo MIDI Falange";3900;51
28026;"Anillo de Plata 925 Diseño Eslabones Lisos";"Anillos de Plata Lisa";6100;10
28025;"Anillo de Plata 925 Estilo Midi con Bandas Lisas y Centro Enroscado";"Anillo MIDI Falange";6200;65
28024;"Anillo de Plata 925 Estilo Eslabón Liso con Unión de Circones";"Anillos de Plata";7500;48
28023;"Anillo de Plata 925 Modelo Abrazo";"Anillos de Plata";5600;14
28022;"Anillo de Plata 925 Serie Diseño Flores de Circón";"Anillo Circón";12000;40
28018;"Anillo de Plata 925 Diseño Liso y Mitad Cadena";"Anillos de Plata Lisa";4400;24
28017;"Anillo de Plata 925 Diseño Celta y Banda Lisa";"Anillos de Plata Lisa";6200;19
28015;"Anillo de Plata 925 Estilo Cinturón Corazón Arcoíris con Circones de Colores";"Anillo Circón";12300;27
28014;"Anillo de Plata 925 Estilo Solitario de Perla y Micro Circones";"Anillo Circón";6800;29
28013;"Anillo de Plata 925 Grueso Estilo Banda con Borde de Micro Circón y Gran Circón";"Anillo Circón";16600;19
28011;"Aros de Plata 925 Estilo Doble Argollas Irregular con Circones";"Aros de Plata";14300;14
28009;"Aros de Plata 925 Estilo Argolla Ovalada con Varita de Circones";"Aros de Plata";10200;28
28007;"Aros de Plata 925 Eslabones Ovalados con Perlas de Imitación";"Aros de Plata Largos";4400;25
28005;"Aros de Plata 925 Estilo Mini Varita con Baño de Oro";"Aro de Plata Pegados";2600;90
28004;"Aros de Plata 925 Estilo Mini Varita";"Aro de Plata Pegados";1600;46
28003;"Collar Enchapado en Oro Broche Timón con Placa de Padre Nuestro";"Collares Enchapado";18500;19
27999;"Pulsera de Plata 925 Estilo Veneciana con Esferas Lisas";"Pulsera de Plata";3000;87
27998;"Cadena de Plata 925 Veneciana con Esferas 45 cm";"Cadenas de Plata";5600;20
27997;"Aros de Plata 925 Estilo Lady con Circón Magenta";"Aro Circón Pegados";4700;72
27994;"Anillo de Plata 925 Modelo Deluxe con Serie de Circones";"Anillos de Plata";11000;7
27991;"Aros de Plata 925 Argollas Entorchadas 16 mm";Argollas;4400;70
27987;"Aros de Plata 925 Argollas con Colgante de Saturno";"Argollas con Colgantes";2700;6
27986;"Aros de Plata 925 Placas de Estrella Lisa con Figura de Estrella con Circones";"Aros Circón Largo";7200;6
27985;"Aros de Plata 925 Modelo Cadena con Varita Espiral";"Aros de Plata Largos";3500;22
27984;"Conjunto de Plata 925 Estilo Corazón con Circón Azul con Borde Circones";"Conjuntos de Plata";13000;28
27981;"Conjunto de Plata 925 Placas de Circones con Perla";"Conjuntos de Plata";8100;59
27979;"Conjunto de Plata 925 Diseño Copo de Nieve con Circones";"Conjuntos de Plata";8600;24
27978;"Conjunto de Plata 925 Estilo Mixto Varita con Botones Gota Lisa y Circones";"Conjuntos de Plata";13700;15
27976;"Aros de Plata 925 Estilo Argolla con Estrellas de Circones";"Aros de Plata";8600;15
27975;"Aros de Plata 925 Piercing Modelo Saturno con Circón";Piercing;6100;5
27974;"Aros de Plata 925 Estilo Eslabón Redondo Liso con Circulo de Circones";"Aros de Plata";9100;11
27972;"Aros de Plata 925 Modelo Gota Lisa";"Aro de Plata Pegados";14400;30
27971;"Aros de Plata 925 Diseño Hoja con Circones";"Aros Circón Largo";11300;5
27970;"Aros de Plata 925 Mini Argollas con Circones";"Aros de Plata";8700;47
27969;"Aros de Plata 925 Estilo Varita con Serie de Circones";"Aro Circón Pegados";5800;45
27968;"Aros de Plata 925 Argollas Estilo Martillada con Hilera de Circones";"Aros de Plata";12800;57
27963;"Aros de Plata 925 Estilo Trepador con Pequeños Colgantes de Circones";"Aro Circón Pegados";7400;5
27962;"Aros de Plata 925 Placa de Estrella con Cadena y Circones";"Aros Circón Largo";9500;60
27961;"Aros de Plata 925 Placa Diseño Hoja con Textura Satinada";"Aros de Plata Largos";12700;7
27960;"Aros de Plata 925 Estilo Coquette de Doble Moño";"Aros de Plata";2300;62
27958;"Aros de Plata 925 Diseño Ichthys";"Aro de Plata Pegados";1700;23
27956;"Aros Enchapados en Oro Semi Argolla con banda y Circones";"Aros Enchapado";4400;4
27954;"Cadena de Plata 925 Modelo Veneciana 50 cm 015";"Cadena Veneciana";5000;75
27953;"Cadena de Plata 925 Modelo Veneciana 40 cm 015";"Cadena Veneciana";4100;62
27952;"Aros de Plata 925 Estilo Cadena con Flores de Cristal Tornasol";"Aros Circón Largo";6500;32
27951;"Aros de Plata 925 Estilo Varita con Cristal Lavanda de Estrella";"Aros Circón Largo";4500;65
27943;"Anillo de Plata 925 Grueso Diseño Doble de Circones";"Anillo Circón";14000;9
27942;"Anillo de Plata 925 Modelo Doble Banda Cruzada Lisa y Circones";"Anillos de Plata";6400;9
27941;"Anillo de Plata 925 Diseño Placas Circulares con Circones";"Anillo con Micro Circón";9100;12
27940;"Anillo de Plata 925 Diseño Perro con Circones";"Anillo con Micro Circón";4400;72
27936;"Aros de Plata 925 Diseño Largo con Piedras Ágata de Colores con Infinito";"Aros de Plata";7200;13
27934;"Aros de Plata 925 Cuff con Diseño Mariposa Esmaltada de Colores y Aplicación de Circones";"Aros Trepadores y Cuff";7200;22
27926;"Bolsa de Gamuza Color Blanco (6 UNIDADES)";Bolsas;4000;21
27921;"Conjunto de Plata 925 Modelo Deluxe Diseño Hoja con Circones";"Conjuntos de Plata";91800;1
27919;"Set Bolsas de Organza Lavanda y Magenta (12 UNIDADES)";Bolsas;1000;15
27916;"Paños Limpiadores de Plata y Enchapado";Limpiadores;7500;9
27912;"Collar Enchapado en Oro Letras con Circones";"Collares Enchapado";7000;202
27907;"Aros Enchapados en Oro Diseño Figura de Pequeña Cruz";"Enchapado en Oro";2600;32
27906;"Aros Enchapados en Oro Diseño Figura de Estrella";"Enchapado en Oro";3700;8
27905;"Aros Enchapados en Oro Diseño Figura de Media Luna";"Enchapado en Oro";3500;5
27903;"Colgante de Plata 925 Diseño Corazón de Circón 8 mm";"Colgante Circón";1500;249
27902;"Conjunto de Plata 925 Modelo Corazón de Circón Pequeño";"Conjuntos de Plata";5800;89
27901;"Aros Enchapados en Plata Argollas con Esfera y Flor de Piedra Ágata Negra";"Aros Enchapado";5000;2
27895;"Aros de Plata 925 Estilo Gancho con Diseño Triángulo Satinado";"Aros de Plata Largos";3700;10
27894;"Aros de Plata 925 Estilo Hilera con Circones y Diseño Gota con Circón Verde";"Aros Circón Largo";12600;1
27889;"Aros de Plata 925 Estilo Argollas Envejecidas con Puntos y Flor con Piedra de Cuarzo Rosa";"Aros de Plata";16400;39
27888;"Anillo de Plata 925 Diseño con Hojas de Laurel y Madre Perla";"Anillos de Plata";10000;12
27883;"Anillo de Plata 925 Diseño Perro con Circones Pequeños";"Anillo con Micro Circón";6400;71
27878;"Anillo de Plata 925 Diseño Abierto Corazón con Huellas";"Anillos de Plata";5800;38
27877;"Anillo de Plata 925 Diseño Gran Flor con Circón y Pequeños Circones";"Anillo con Micro Circón";7500;4
27876;"Anillo de Plata 925 Cinturón de Estrellas con Circones Pequeños";"Anillos de Plata";9000;15
27875;"Anillo de Plata 925 Modelo Abierto de Puntas Corazón de Placa y Micro Circones";"Anillo con Micro Circón";9200;51
27871;"Pulsera de Plata 925 Colgante Perro Salchicha con Circones y Dijes de Hueso y Huella";"Pulsera con Circón";7700;5
27870;"Pulsera de Plata 925 Diseño Perro con Circones y Dijes de Hueso y Huella";"Pulsera con Circón";7200;17
27867;"Pulsera de Plata 925 Diseño Perritos con Circones";"Pulsera con Circón";11600;52
27866;"Pulsera de Plata 925 Pequeñas Flores con Pétalos de Circones";"Pulsera con Circón";10300;43
27865;"Pulsera de Plata 925 Estilo Cinturón de Flores con Circones de Colores";"Pulsera con Circón";28700;10
27860;"Pulsera de Plata 925 Serie Trío de Perlas de Rio con Pequeñas Perlas de Imitación";"Joyas de plata por mayor";8100;34
27859;"Collar Enchapado en Oro Eslabones Ovalados Largos";"Collares Enchapado";9000;2
27854;"Collar de Plata 925 Doble Cadena en V con Pequeños Circones y Estrella";"Collares con Circón";14600;32
27850;"Collar de Plata 925 Estilo Clásico de Circón con Grifa Rodinado";"Collares con Circón";6300;55
27849;"Collar de Plata 925 Eslabón Estilo V con Anillo Números Romanos Grabados";"Collares con Circón";11500;42
27846;"Collar de Plata 925 Caja Corazón con Pequeño Corazón de Circón de Centro";"Collares con Circón";11500;10
27845;"Collar de Plata 925 Estilo Caída de Estrellas con Pequeños Circones";"Collares con Circón";9000;8
27844;"Collar de Plata 925 Placa Corazón con Figura de Huella con Circones";"Collares con Circón";9600;5
27842;"Collar de Plata 925 Placa con Figura de Oso con Circones";"Collares con Circón";10300;37
27841;"Collar de Plata 925 Trío de Flores con Circones Incrustados";"Collares con Circón";11200;24
27840;"Collar de Plata 925 Trío de Circones con Perla";"Collares con Circón";9700;19
27839;"Collar de Plata 925 Placas de Hueso y Huella con Circones";"Collares con Circón";10700;3
27838;"Collar de Plata 925 Diseño Flores de Colores Circón";"Collares con Circón";9700;40
27837;"Collar de Plata 925 Modelo Cubo con Circones";"Collares con Circón";8000;43
27836;"Collar de Plata 925 Placa de Corazón con Circones y Perla de Imitación";"Collares con Circón";9000;11
27835;"Collar de Plata 925 Doble Diseño Eslabón con Broche ancla y Varita de Circones";"Collares con Circón";12700;30
27834;"Collar de Plata 925 Modelo Clásico con Perlas";"Collares de Plata";10200;59
27829;"Colgante de Plata 925 Circulo con Dijes y Aplicación de Circones";"Colgante Circón";6000;51
27828;"Colgante de Plata 925 Gran Tortuga con Circones";"Colgante Circón";4900;5
27826;"Colgante de Plata 925 Relicario Ovalado con Aplicación de Circones";"Colgante Circón";12000;6
27825;"Colgante de Plata 925 Relicario de Árbol de la Vida con Circones";"Colgante Circón";14000;4
27820;"Colgante de Plata 925 Cruz Gruesa con Esmaltado Negro";"Colgante Cruz";5600;12
27819;"Colgante de Plata 925 Diseño Ictus Jesús con Circones";"Colgante Circón";5600;8
27818;"Colgante de Plata 925 Cruz con Esmaltado Negro";"Colgante Cruz";4000;11
27816;"Colgante de Plata 925 Relicario Diseño Flor y Bordes con Circones";"Colgante Circón";13200;56
27815;"Colgante de Plata 925 Diseño Colibrí con Circones";"Colgante Circón";4000;45
27814;"Colgante de Plata 925 Relicario Modelo Corazón con Circones";"Colgante Circón";12900;21
27813;"Colgante de Plata 925 Corazón con Perro y Circones";"Colgante Circón";5400;4
27812;"Colgante de Plata 925 Cruz con Placa de Nácar";"Colgante Piedra Natural";6100;46
27810;"Aros de Plata 925 Perlas de Río con Cadena de Circones";"Aros de Plata";6700;46
27808;"Aros de Plata 925 Argolla Semi Abierta Circón y Colores";"Aros de Plata";9200;30
27807;"Aros de Plata 925 Estilo Trepador Triple Circón";"Aro Circón Pegados";3700;15
27804;"Aros de Plata 925 Triangulo de Circones con Perla";"Aros de Plata";6000;69
27801;"Aros de Plata 925 Placas Cuadradas con Circones y Cortina de Cadenas";"Aros de Plata";10300;18
27799;"Aros de Plata 925 Pequeño Circón con Esfera Lisa";"Aro Circón Pegados";3100;98
27797;"Aros de Plata 925 Figuras de Flor Lateral con Circones y Pequeña Perla de Rio";"Aros de Plata";6400;14
27792;"Aros de Plata 925 Estilo Argolla Oval con Circones";Argollas;11400;19
27787;"Aros de Plata 925 Semi Argollas con Circones en los Bordes";"Aros de Plata";5400;58
27777;"Aros de Plata 925 Estilo Colgante con Textura Lisa y Circones";"Aros Circón Largo";8300;27
27776;"Aros de Plata 925 Estilo Eslabón con Circones";"Aros de Plata";17800;48
27775;"Aros de Plata 925 Pequeña Esfera Lisa con Colgante Estilo Trébol de Circones";"Aros de Plata";9300;22
27774;"Aros de Plata 925 Serie Estrellas con Circones";"Aros Circón Largo";9800;52
27770;"Aros de Plata 925 Modelo Placa con Circones de Colores";"Aros de Plata";6500;33
27768;"Aros de Plata 925 Diseño Flor con Circones";"Aro Circón Pegados";6200;21
27766;"Aros de Plata 925 Diseño Varita con Circones";"Aro Circón Pegados";3700;26
27764;"Aros de Plata 925 Figuras Corazón y Cruz con Circones";"Aros de Plata";9000;39
27763;"Aros de Plata 925 Diseño Huella con Circones";"Aro Circón Pegados";4300;1
27761;"Aros de Plata 925 Modelo Esferas en Degrade";"Aros de Plata";8300;26
27760;"Aros de Plata 925 Diseño Huella con Circones";"Aros Circón Largo";5300;12
27759;"Aros de Plata 925 Diseño Minnie Mouse con Circones";"Aros Circón Largo";6500;49
27758;"Aros de Plata 925 Modelo Flores Circones con Pequeña Perla";"Aros Circón Largo";6000;30
27756;"Collar de Plata 925 Diseño Origami Grulla";"Collares de Plata";8700;40
27753;"Pulsera de Plata 925 Trébol Candado-Ranura y Circones";"Pulsera con Circón";9600;6
27749;"Insumos de Plata 925 Alfileres para Armado";"Insumos de Plata";1800;13
27746;"Anillo de Plata 925 Diseño Liso con Varitas de Punta";"Anillos de Plata Lisa";4300;10
27744;"Anillo Enchapado en Oro Serie Corazones con Circones";"Anillos Enchapado";6500;2
27743;"Aros Enchapados en Oro Estilo X con Circones";"Enchapado en Oro";3000;5
27741;"Aros Enchapados en Oro Cuff Diseño Grueso con Circones";"Aros Enchapado";8500;41
27738;"Aros Enchapados en Oro Argollas Estilo Cadena";"Aros Enchapado";8500;25
27731;"Aros de Plata 925 Trepadores de Círculo con Piedra Calcedonia";"Aros Trepadores y Cuff";6800;7
27730;"Aros de Plata 925 Trepadores de Círculo con Piedra de Cuarzo Rosa";"Aros Trepadores y Cuff";6800;9
27729;"Aros de Plata 925 Argollas con Placas de Strass Tonos Morados";"Aros de Plata";5200;24
27727;"Aros de Plata 925 Argollas con Perlas 25 mm";"Aros de Plata";6300;1
27726;"Pulsera de Plata 925 Modelo Esferas Lisas";"Pulseras de Plata";10000;33
27725;"Colgante de Plata 925 Modelo Colibrí con Circones";"Colgante Circón";3900;7
27724;"Colgante de Plata 925 Placa Diseño Fase Lunar con Piedra Amatista";"Colgante Piedra Natural";6900;36
27715;"Aros de Plata 925 Diseño Triángulos con Circones";"Aros de Plata";3000;6
27712;"Aros de Plata 925 Listones Estilo Coquette";"Aros de Plata";3100;80
27703;"Colgante de Plata 925 Placa Gota con Figura de Huella y Aplicación de Piedra Luna";"Colgante Piedra Natural";8200;31
27700;"Anillo de Plata 925 Modelo Infinito con Serie de Pequeños Circones";"Anillo Circón";6000;1
27698;"Anillo de Plata 925 Doble banda con Circones y Punta de Estrella";"Anillo con Micro Circón";7600;22
27697;"Anillo de Plata 925 Luna y Estrella con Aplicación de Circones";"Anillos de Plata";6600;42
27695;"Anillo de Plata 925 Banda de Infinito con Circones";"Anillo con Micro Circón";5000;2
27694;"Anillo de Plata 925 Modelo Triple Circón";"Anillo Circón";8500;9
27692;"Aros de Plata 925 Modelo Abejas Esmaltadas";"Aro de Plata Pegados";4500;19
27690;"Aros de Plata 925 Figuras de Estrella y Luna con Circones";"Aro Circón Pegados";5000;12
27689;"Aros de Plata 925 Estilo Trébol con Circones";"Aros de Plata";4700;44
27688;"Aros de Plata 925 Diseño Hoja con Micro Circones";"Aros de Plata";6400;19
27685;"Aros de Plata 925 Corazón con Ópalo Australiano Azul";"Aros Lapidado";5200;11
27683;"Aros de Plata 925 Diseño Placas de Luna Lisa con Circón";"Aros Circón Largo";7000;16
27676;"Pulsera de Plata 925 Estilo Cartier con Piocha";"Pulsera de Plata";19600;10
27674;"Colgante de Plata 925 Placa Calada con Figura Cruz";"Colgante Cruz";8100;51
27672;"Colgante de Plata 925 Cruz con Circones";"Colgante Circón";4300;10
27669;"Colgante de Plata 925 Placa Redonda Lisa";"Colgantes de Placa";5300;7
27668;"Colgante de Plata 925 Figura Infinito de Textura Lisa";"Colgante Plata Lisa";1700;163
27661;"Collar de Plata 925 Diseño Letras Lisas Grandes";"Collares de Plata";11800;244
27660;"Collar de Plata 925 Pequeñas Letras con Circones";"Collares con Circón";5900;606
27656;"Pulsera Enchapada en Oro Eslabones Ovalados con Barras de Circones";"Pulseras Enchapado";12000;6
27653;"Aros Enchapados en Oro Mini Argollas Huggies con Banda de Circones";"Enchapado en Oro";3500;3
27651;"Aros Enchapados en oro Diseño Marcos con Circones";"Enchapado en Oro";3200;13
27650;"Aro de Plata 925 Piercing de Nariz Diseño Flor";Piercing;600;97
27649;"Aros Enchapados en Oro Estilo Marcos Cruzados con Circones";"Enchapado en Oro";2400;34
27644;"Aros Enchapados en Oro Modelo Flor con Mini Circones";"Enchapado en Oro";4900;37
27643;"Aros Enchapados en Oro Diseño Rombo con Circones";"Aros Enchapado";3600;79
27642;"Aros Enchapados en Oro Diseño Corazón Irregular con Circones";"Aros Enchapado";7000;12
27641;"Aros de Plata 925 Argollas Envejecidas con Nácar";"Aros Lapidado";4000;17
27640;"Aros de Plata 925 Argollas Envejecidas con Piedra Turquesa";"Aros Lapidado";4000;5
27637;"Medidor de Anillos";ACCESORIOS;6000;6
27630;"Aros de Plata 925 Modelo Cuff con Esfera";"Aros Trepadores y Cuff";2400;47
27625;"Collar Enchapado en Plata Eslabón Biselado con Colgante de Jaguar";"Collares Enchapado";8000;13
27623;"Collar Enchapado en Oro Modelo En V con Gran Circón Rubí  y Mini Circones de Colores";"Collares Enchapado";7500;7
27622;"Anillo Enchapado en Plata Modelo Alas de Mariposa con Circones";"Anillos Enchapado";4000;2
27620;"Aros Enchapados en Oro Esferas de Textura Lisa 10mm";"Enchapado en Oro";4200;26
27619;"Anillo de Plata 925 Serie de Piedras Marquesitas";"Anillos de Plata";8000;11
27616;"Collar Enchapado en Plata Modelo Gota Lisa";"Collares Enchapado";8000;1
27614;"Aros Enchapados en Oro Diseño Mariposa con Circones";"Aros Enchapado";5000;13
